customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4274-LAXIM,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.84,1442.25,No
8260-XKNLD,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.43,4294.07,No
2920-IWPMC,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.1,236.11,Yes
4406-GBVHO,Male,1,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,58.07,641.08,No
7025-NSFYV,Female,0,No,No,61,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.73,3594.45,No
1356-PNCIH,Male,0,Yes,No,61,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.54,4238.8,No
1857-ILKAF,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,78.06,455.0,No
2349-XJYIC,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.93,669.41,No
9621-ISPXQ,Female,0,Yes,No,8,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,98.8,784.29,No
4499-SYCLT,Female,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.85,5572.84,Yes
3198-BGWJR,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,82.2,4998.24,No
7660-NWNBS,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,44.24,681.84,No
3982-IEEXQ,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,78.45,642.56,Yes
4691-XDLRQ,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,78.58,138.82,No
1158-WZAHL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.27,7.55,No
8777-SQTUQ,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,86.58,5971.82,No
5808-KIMCT,Female,0,No,Yes,58,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.46,4475.88,No
1640-FXWHN,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.15,1252.34,No
9763-YELKF,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),42.46,2443.6,No
1960-YQTID,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,59.94,1696.0,No
8355-ONMON,Male,0,Yes,Yes,56,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,97.08,5442.36,No
4152-VEWDT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.47,82.3,Yes
6354-VRBHN,Female,1,Yes,No,67,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),92.12,6178.2,No
7587-MFPWP,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.04,409.43,No
1194-DOAXE,Male,0,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.97,1639.96,No
4960-GGCAL,Female,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.39,6111.7,Yes
8765-PQKNF,Female,1,Yes,No,64,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),60.83,3904.2,No
8716-YGBOY,Male,1,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),49.89,212.62,No
9947-AKJMZ,Male,1,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.94,1994.25,No
4837-FRVYS,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.13,1235.79,No
3777-ZHYEX,Female,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.67,147.95,No
4342-XELJK,Male,0,No,Yes,9,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),47.63,432.04,No
4771-MAQGH,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.02,709.56,Yes
7734-WHMNB,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),79.91,5425.55,No
6607-XFBDI,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.64,4790.2,No
2080-BHLDD,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.31,337.03,No
7275-QBFPA,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.13,1581.59,No
9416-LCLNP,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),67.22,144.52,No
8366-EWGHE,Female,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,94.99,6565.95,No
6962-BJEGO,Male,1,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),78.53,535.13,Yes
5359-MLDZT,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.66,1694.51,No
6617-ZJNZY,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.95,879.26,No
7584-FODAM,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.65,53.62,Yes
1152-MKPSG,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),80.93,98.34,Yes
3347-IMYIS,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.65,4528.43,No
3918-VGGLU,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,100.29,194.95,Yes
1103-ZZVEX,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.23,1222.09,No
6662-XNDFZ,Male,0,No,No,20,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,90.5,1815.65,No
8295-IFWRQ,Female,1,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,91.63,2655.3,No
7169-NWPGO,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,49.89,86.7,No
9314-XXTSJ,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),44.38,410.21,No
8386-YPELY,Male,0,No,Yes,59,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.83,3988.3,No
7246-VRAKI,Female,1,Yes,Yes,56,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,46.95,2624.9,No
6278-DBKLL,Male,0,No,Yes,53,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),55.34,2935.7,No
2433-PGTGI,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.22,1476.41,No
9211-SHHLK,Male,1,No,No,38,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,41.02,1566.83,Yes
2688-CTRJE,Male,1,No,No,68,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.9,4328.13,No
3439-IHCKJ,Female,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.68,170.66,No
4301-FTCBP,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.61,1407.8,No
2395-HHGJS,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,74.5,743.75,Yes
6593-FZBGW,Female,1,No,No,5,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,69.75,341.68,No
9424-PZBIV,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),102.0,6524.15,No
7343-KSTUC,Female,0,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,72.87,4282.65,No
3797-TGQZH,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.36,1145.01,No
8837-VSABM,Female,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.24,363.25,No
4898-YRZVI,Male,1,No,No,64,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,40.74,2595.77,No
2907-TKFTJ,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),114.35,215.88,No
7703-KVTGK,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.51,1332.58,No
9297-CGNXI,Male,1,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.54,1328.66,No
8095-GGSVJ,Male,0,No,Yes,64,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),42.81,2747.48,No
6182-UEFRI,Female,0,No,No,6,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.34,610.73,Yes
6800-TXOMO,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.97,789.07,No
5195-AQJSI,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),103.21,6314.57,Yes
5279-UYZLH,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,104.68,19.37,No
4126-HOAFN,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,95.39,5450.31,Yes
1610-HCPEO,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.19,27.69,Yes
8198-GMGYC,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.54,0.0,Yes
6034-OOVIF,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),93.23,368.54,Yes
4761-ILROR,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.94,1029.52,No
5990-VSWCP,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.77,1717.62,No
3889-MZDXE,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,62.06,4297.16,No
4911-AYKFD,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.17,459.38,No
8909-BDKHF,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.34,1429.08,No
5306-BKQMA,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.66,5994.87,Yes
1340-NFSHM,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,46.19,928.56,No
2198-XANOE,Male,1,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.55,157.52,No
1084-WLDOW,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.81,13.32,No
1146-QXCHN,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.91,1798.97,No
6752-NMJJG,Female,0,No,No,64,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.14,2883.83,Yes
9044-POJWV,Male,1,No,No,54,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.92,2471.73,No
6522-KBSKT,Male,0,No,No,62,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,111.6,6917.25,No
1358-TVDZH,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),92.26,6098.39,No
2787-RBTHU,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.71,1622.04,No
2273-TNJDW,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.62,324.48,Yes
4004-CBOAE,Female,0,No,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.93,1057.0,No
9489-EVHIQ,Female,0,Yes,No,48,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.31,3143.34,Yes
4248-PXUHA,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,71.74,432.66,No
1124-OSCLX,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.35,166.48,No
6219-OTCKR,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.8,1231.31,No
2664-DFQZU,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.63,186.58,No
7842-SQSEB,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),110.51,1892.61,No
1697-BFSZN,Female,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,42.21,2769.01,No
2773-JBPLB,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.05,1945.55,No
4646-GPNXC,Female,0,No,Yes,62,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),48.66,3029.48,No
8178-JPOCF,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.94,258.72,Yes
7891-PEMFH,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.24,105.42,Yes
7253-OTNHK,Female,1,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.8,281.08,No
7798-LOLVS,Male,0,No,Yes,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.47,5843.91,Yes
6178-NQDAW,Female,1,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.83,410.08,No
3562-GLXGJ,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.58,190.54,No
7876-WTSQP,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.7,115.55,No
4335-MXQEV,Male,0,No,No,1,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.65,94.37,No
7704-RJFSQ,Female,0,No,Yes,58,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.17,6061.29,No
9912-ENKVE,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),102.57,104.29,No
2986-KIERE,Male,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),93.52,5532.84,No
1747-IWOHP,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.05,0.0,Yes
2263-JZUKW,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.06,5192.07,Yes
1996-XKPZD,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.68,1336.69,No
5448-BALTS,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.18,135.32,No
1921-INCXE,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),87.94,1044.91,Yes
5152-LLYEC,Female,0,No,No,67,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,61.78,4149.14,No
1905-XTFYE,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),108.56,1296.25,No
6871-OLCXJ,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,89.27,73.18,Yes
8273-DYVYT,Female,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.6,1675.05,No
3921-SNRIY,Female,0,No,Yes,25,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.92,1465.03,Yes
2186-IKSJQ,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),48.65,194.89,No
9248-LZHEX,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.08,58.4,No
4001-WICCG,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.77,1364.29,No
6105-HMIJJ,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.83,47.92,Yes
4852-PNJDJ,Male,0,No,Yes,70,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,67.35,4715.02,No
8981-LOHXX,Female,0,Yes,No,56,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),68.21,3839.34,No
7868-BSVJP,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),100.33,3108.87,No
9920-IRCYG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,109.51,752.47,No
6590-FFRYQ,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,114.27,577.94,No
6785-RFAER,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),96.02,1442.35,No
2841-LHGDZ,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.24,5229.33,No
6627-IXYGH,Female,1,Yes,Yes,57,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),63.32,3596.77,No
8182-FULMG,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,99.49,5090.79,No
9134-LHNPD,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.96,1634.83,No
1397-ESWHU,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.07,4.93,No
4021-DHRJV,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.9,185.91,Yes
3318-GQGMM,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,106.03,5508.5,No
4449-ZURCG,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.2,3296.5,No
6770-FDIDM,Male,0,Yes,No,59,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,41.18,2446.44,No
4939-MCDZG,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,90.48,4604.91,No
6492-VRWXD,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.52,966.66,No
4793-YAOXG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.35,39.88,Yes
3218-EUXRT,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.32,3789.19,No
8969-MULED,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.46,229.26,Yes
7183-KQXLP,Female,0,No,Yes,51,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,57.25,2915.32,No
